SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,TotalServices,AvgMonthlySpend,ChargePerService,IsLongTerm,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2 Years,tenure_group_2-4 Years,tenure_group_4-6 Years
0,0.3333333333333333,0.012935323383084563,0.052088622201707825,0,0.125,0.0069327410786638255,0.07462686567164184,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
0,0.3333333333333333,0.7094527363184079,0.25854488806831294,0,0.5,0.05848242744380085,0.36031606672519756,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
0,0.375,0.31940298507462683,0.1606912070159243,0,0.25,0.029692624971594934,0.3207491952004683,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.16666666666666666,0.31840796019900497,0.06634548811447034,1,0.25,0.026283917469127113,0.31957857769973663,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.986111111111111,0.6865671641791045,0.728121393953381,0,0.875,0.05669938073371551,0.11435469710272173,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1
0,0.9305555555555555,0.025373134328358193,0.1607546734364182,0,0.125,0.008341116091684132,0.09657594381036,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
0,0.875,0.9054726368159204,0.7872836372028618,0,0.875,0.07038401512650441,0.21093064091308167,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1
0,0.013888888888888888,0.020895522388059695,0.00017885991230094612,0,0.125,0.000714307152075393,0.08867427568042147,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.05555555555555555,0.3746268656716417,0.02535195015001154,0,0.25,0.02774392988985264,0.385718466491074,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1,0.5555555555555556,0.6064676616915423,0.3709958458342949,1,0.375,0.05019914660865149,0.4266900790166813,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
0,0.16666666666666666,0.7736318407960199,0.12039003000230787,1,0.5,0.05223446081815181,0.40561896400351183,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
0,0.7222222222222222,0.6064676616915423,0.46128548349873066,0,0.75,0.047969683567707706,0.12868430954471344,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1
0,0.1388888888888889,0.057213930348258696,0.02397299792291715,0,0.25,0.008220261985380988,0.012291483757682187,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.9444444444444444,0.8268656716417909,0.8183648742210939,0,0.75,0.06761620540310595,0.23980935657845226,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,0.75,0.8144278606965173,0.6256750519270713,1,0.625,0.06464212338578317,0.3172373426982734,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1
0,0.05555555555555555,0.3805970149253731,0.024959612277867527,1,0.375,0.027254119271286657,0.2273924495171203,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0.7222222222222222,0.17114427860696518,0.2238806831294715,0,0.25,0.020008754707920632,0.14632718759145458,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1,0.013888888888888888,0.664179104477612,0.007639049157627509,1,0.375,0.023998319277289237,0.4776119402985075,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
0,0.9722222222222222,0.6084577114427862,0.6358296792060928,0,0.875,0.04947699341702849,0.07989464442493421,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
0,0.5972222222222222,0.16865671641791047,0.166732056312024,0,0.25,0.017346913718353438,0.14340064383962547,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0
0,0.7222222222222222,0.013930348258706454,0.11611470113085622,0,0.125,0.00731635357920887,0.07638279192273922,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0.16666666666666666,0.3144278606965174,0.06153934918070622,0,0.5,0.023976155900883537,0.08147497805092191,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0
0,0.7777777777777777,0.5024875621890547,0.4381029309946919,0,0.625,0.04160041449402191,0.13374304945858945,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0.0,0.4343283582089552,0.15909012231710132,0,0.625,1.0000000000000002,0.0936494000585309,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
0,0.5833333333333333,0.6134328358208956,0.38017539810754675,0,0.375,0.04888920840612627,0.4328358208955224,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0.3055555555555555,0.7114427860696517,0.22156704361873994,0,0.375,0.05410726612443351,0.519315188762072,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
0,0.7083333333333333,0.408457711442786,0.34570159243018694,1,0.625,0.03514441979281861,0.0784313725490196,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
0,0.375,0.011442786069651711,0.05094045695822756,0,0.125,0.005225246856148144,0.07199297629499557,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1,0.7083333333333333,0.7502487562189055,0.5562370182321716,0,0.625,0.06041759495044409,0.2794849282996781,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1
0,0.05555555555555555,0.30995024875621885,0.019109162243249482,1,0.25,0.019950178576788023,0.30962832894351766,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.013888888888888888,0.01641791044776117,0.00012693284098776788,0,0.125,0.000552237462108706,0.08077260755048288,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.4861111111111111,0.3656716417910447,0.22983498730671592,1,0.25,0.03361345378512761,0.37518290898448925,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,0.986111111111111,0.5437810945273632,0.5909127625201939,0,0.75,0.04480376561921627,0.09707763702495925,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1
0,0.013888888888888888,0.5069651741293533,0.005815831987075929,1,0.125,0.018307872385125608,0.9464442493415278,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.9583333333333333,0.07313432835820893,0.19093007154396494,0,0.25,0.01060467429566142,0.031021363769388355,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,0.19444444444444442,0.014925373134328346,0.03352757904454189,0,0.125,0.008240343347639487,0.07813871817383672,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,0.7916666666666666,0.372636815920398,0.3638126009693053,0,0.375,0.03277367888881875,0.22036874451273053,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,1.0,0.9875621890547263,0.9983037156704363,0,1.0,0.07893525722910168,0.18983513803531366,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1
0,0.6666666666666666,0.015920398009950265,0.10353104084929611,0,0.125,0.006850537567888886,0.07989464442493421,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0.05555555555555555,0.6034825870646766,0.0324198015231941,0,0.25,0.0365677241213722,0.6549604916593503,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0.4305555555555555,0.023880597014925342,0.07884260327717517,0,0.125,0.00918807587262523,0.09394205443371378,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0.5277777777777778,0.4383084577114428,0.26955919686129703,1,0.5,0.03687708791703511,0.16892010535557506,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0
1,0.5138888888888888,0.7388059701492538,0.3986383567966767,1,0.5,0.05922525633390781,0.38103599648814757,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
0,0.013888888888888888,0.013930348258706454,9.808446803600233e-05,0,0.125,0.00046219874546054706,0.07638279192273922,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.7916666666666666,0.6119402985074627,0.5099699976921301,0,0.75,0.04850375316558534,0.13144362222500938,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1
1,0.861111111111111,0.6139303482587065,0.5539983844911147,0,0.75,0.0484917085775455,0.132447008654208,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1
0,0.041666666666666664,0.11592039800995024,0.00847565197322871,0,0.125,0.009997298838500555,0.25636523266022826,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,1.0,0.014925373134328346,0.17865220401569354,0,0.125,0.008847146738851133,0.07813871817383672,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
0,0.40277777777777773,0.26616915422885573,0.14120124624971153,0,0.5,0.023216783216783218,0.04741000877963125,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0
0,0.18055555555555555,0.2641791044776119,0.06235864297253636,0,0.125,0.02215638438814405,0.5179982440737488,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.041666666666666664,0.5114427860696518,0.023228709900761597,1,0.125,0.033020198685434744,0.9543459174714662,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.15277777777777776,0.32686567164179103,0.05912185552734826,0,0.25,0.02526786518202827,0.3295288264559556,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.29166666666666663,0.3472636815920398,0.1343641818601431,0,0.625,0.03212472272167942,0.042434884401521766,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0
0,0.2638888888888889,0.06417910447761191,0.05158666051234711,0,0.25,0.010162970077133168,0.020485806262803608,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.8472222222222222,0.9288557213930347,0.7912820216939765,1,0.875,0.07327040950189229,0.2212467076382792,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1
0,0.15277777777777776,0.3014925373134328,0.05564274174936534,1,0.25,0.023458086977400285,0.2996780801872988,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.4861111111111111,0.9124378109452737,0.43429494576505884,0,0.875,0.06906569825024762,0.21400351185250222,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0
0,0.3472222222222222,0.025373134328358193,0.0509346872836372,0,0.125,0.006134637894294547,0.09657594381036,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.013888888888888888,0.019402985074626844,0.0001615508885298867,1,0.125,0.0006602839220864968,0.08604038630377525,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.9305555555555555,0.07313432835820893,0.20442534041080082,0,0.25,0.012349957540565972,0.031021363769388355,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,0.2638888888888889,0.21293532338308457,0.08245441957073622,1,0.25,0.019797112758486154,0.1954931226221832,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0,0.7777777777777777,0.06616915422885569,0.15176552042464805,1,0.25,0.010242930776023167,0.02282704126426688,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1.0,0.8970149253731344,0.8941207015924302,0,0.875,0.07002660459065893,0.20719929762949962,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1
0,0.5972222222222222,0.012935323383084563,0.09893261020078468,0,0.125,0.0077283231789669555,0.07462686567164184,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0.7638888888888888,0.6651741293532337,0.5287502884837295,0,0.5,0.052565674668678966,0.3290605794556629,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
0,0.027777777777777776,0.38258706467661696,0.010933533348719132,1,0.375,0.020648879017977736,0.22914837576821778,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.375,0.5054726368159204,0.20475998153704134,0,0.125,0.03951713522528975,0.9438103599648814,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0.18055555555555555,0.5164179104477612,0.10015001153934919,0,0.125,0.039006487075156616,0.9631255487269536,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,0.9722222222222222,0.9243781094527362,0.8906935148857604,0,0.875,0.07188420598322069,0.2192712906057946,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1
0,0.19444444444444442,0.872636815920398,0.1534848834525733,1,0.75,0.05816020888982264,0.2628872444500189,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0
0,0.2638888888888889,0.707462686567164,0.1924821140087699,0,0.5,0.054137879288093896,0.3589113257243195,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
0,0.2777777777777778,0.7049751243781094,0.21468382183244866,0,0.5,0.057844301621125666,0.35715539947322217,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0.5972222222222222,0.7263681592039801,0.46099699976921305,0,0.625,0.059093773959166096,0.26543751829089846,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0
0,0.06944444444444445,0.717412935323383,0.04796907454419571,0,0.5,0.045547585461748565,0.3659350307287095,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1,0.9722222222222222,0.8686567164179103,0.8281271636279715,0,0.75,0.06638347447148754,0.26088047159162164,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1
0,0.5555555555555556,0.008457711442786064,0.08784906531271637,0,0.125,0.007090365930520857,0.06672519754170331,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0.08333333333333333,0.021393034825870627,0.010246942072467114,0,0.125,0.004457345229877418,0.08955223880597013,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
0,0.5416666666666666,0.817910447761194,0.43652204015693513,0,0.625,0.061845193433176265,0.31928592332455374,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
1,0.05555555555555555,0.564179104477612,0.0334525732748673,1,0.25,0.03785707854377383,0.6087211003804508,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.20833333333333331,0.11393034825870646,0.048401800138472194,1,0.125,0.013114889402443052,0.2528533801580334,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
0,0.013888888888888888,0.31940298507462683,0.0036406646665128085,1,0.375,0.01151895314985444,0.1733977172958736,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
1,0.625,0.6711442786069651,0.4337987537502885,0,0.5,0.05254607307229066,0.33327480245829677,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.8888888888888888,0.2945273631840796,0.36103161781675513,1,0.5,0.028264769235386605,0.06742756804214223,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1
1,0.7916666666666666,0.753731343283582,0.6254500346180475,0,0.625,0.06093220084636394,0.2815335089259584,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1.0,0.5134328358208955,0.5866085852757905,0,0.75,0.043731352426749,0.08177599397968138,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1
0,0.013888888888888888,0.517910447761194,0.005942764828063696,1,0.125,0.018704042738377502,0.9657594381035995,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,1.0,0.0756218905472637,0.21387029771520888,0,0.25,0.011858633458962698,0.03394790752121746,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0.041666666666666664,0.5258706467661691,0.022449803831063927,0,0.625,0.0318046760106846,0.14749780509218613,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0.7638888888888888,0.8014925373134327,0.6460823909531502,1,0.625,0.06564444139551437,0.30962832894351766,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1
0,0.8194444444444444,0.7472636815920397,0.6193976459727671,0,0.625,0.05805096191362287,0.27772900204858064,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
0,0.25,0.8119402985074626,0.20287906762058622,1,0.625,0.06075117563710292,0.31577407082235875,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
1,0.4444444444444444,0.617412935323383,0.28435841218555274,1,0.25,0.047584097525572376,0.6713491366695932,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
0,0.05555555555555555,0.32139303482587056,0.025023078698361415,0,0.25,0.027333353341937035,0.3230904302019315,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.9166666666666666,0.618905472636816,0.600686591276252,1,0.375,0.04955157583432519,0.4376646180860404,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,0.375,0.6273631840796019,0.26009693053311794,0,0.375,0.05185372567346818,0.4451273046532046,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
0,0.05555555555555555,0.024378109452736302,0.0074948072928686825,0,0.125,0.005450343647768541,0.0948200175592625,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0.8333333333333333,0.6049751243781094,0.5359566120470804,0,0.75,0.04845224430111506,0.1279317697228145,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
0,0.1111111111111111,0.007960199004975133,0.021105469651511652,0,0.125,0.009528097081745152,0.06584723441615453,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.1111111111111111,0.013432835820895522,0.012254788829909994,0,0.125,0.003389457466710687,0.07550482879719056,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0.4861111111111111,0.019402985074626844,0.07680590814678052,0,0.125,0.007079043988915234,0.08604038630377525,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
0,0.09722222222222221,0.682089552238806,0.0694149549965382,1,0.375,0.04924067348960054,0.4934152765583846,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0.736111111111111,0.026368159203980085,0.13007731363951072,0,0.125,0.008672395796859318,0.09833187006145738,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0.25,0.8492537313432834,0.20627163627971382,0,0.75,0.061865760171610634,0.25109745390693594,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0
0,0.20833333333333331,0.20447761194029845,0.06741287791368568,0,0.25,0.020531828686335126,0.18554287386596424,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0
0,0.9305555555555555,0.6980099502487562,0.6669166858989153,0,0.5,0.054805330998211596,0.3522388059701492,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
1,0.08333333333333333,0.6562189054726368,0.05773713362566352,1,0.375,0.04680641247164853,0.47058823529411764,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1,0.08333333333333333,0.6114427860696517,0.055250403877221334,0,0.25,0.04458888750734245,0.6643254316652034,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0.18055555555555555,0.8034825870646766,0.14803831063927997,1,0.625,0.060358525594577106,0.3107989464442493,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0
0,0.15277777777777776,0.8208955223880597,0.12819639972305563,1,0.625,0.06119931570575349,0.3210418495756512,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
0,0.013888888888888888,0.010447761194029848,5.769674590353109e-05,0,0.125,0.00033614454215312624,0.07023705004389819,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.06944444444444445,0.3731343283582089,0.028634894991922455,0,0.375,0.025432936162549897,0.22080772607550486,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0.18055555555555555,0.01691542288557213,0.027486729748442188,0,0.125,0.006607984290387726,0.0816505706760316,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
0,0.125,0.7313432835820896,0.09773828756058159,1,0.625,0.05574957231609593,0.26836406204272756,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.40277777777777773,0.7104477611940299,0.30058273713362565,0,0.5,0.056379843332633045,0.36101843722563653,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
1,0.013888888888888888,0.2746268656716418,0.0031213939533810296,0,0.125,0.009898256250187584,0.5364354697102722,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.013888888888888888,0.6099502487562188,0.007010154627279021,1,0.375,0.022035475254359376,0.42976294995610187,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0.25,0.37512437810945276,0.12277867528271406,0,0.25,0.03443522820075791,0.38630377524144,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,0.027777777777777776,0.5049751243781094,0.014885760443111011,0,0.5,0.028872415138509567,0.21597892888498688,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
0,0.41666666666666663,0.6497512437810945,0.29441495499653814,0,0.5,0.05310580323732755,0.3181738366988587,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.9166666666666666,0.47213930348258704,0.5031271636279714,0,0.625,0.04046223458176569,0.115891132572432,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0.5277777777777778,0.7626865671641792,0.4151223171013155,0,0.625,0.06017541388951096,0.28680128767925084,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0
0,0.611111111111111,0.4343283582089552,0.33524694207246714,0,0.5,0.04019008173514612,0.1661106233538191,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0
0,0.75,0.9238805970149252,0.6919051465497347,1,0.875,0.07215888286508655,0.21905179982440737,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1
0,0.027777777777777776,0.01741293532338306,0.0016039695361181631,0,0.125,0.0012365317086347133,0.08252853380158032,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.5833333333333333,0.49203980099502487,0.3304234941149319,0,0.625,0.041666846976758154,0.1275973075797483,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0
0,0.8055555555555555,0.06865671641791044,0.17206323563351028,0,0.25,0.011818980466685423,0.02575358501609598,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0.8055555555555555,0.7422885572139303,0.6099988460650819,0,0.5,0.05815259883783927,0.383494293239684,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
0,0.3472222222222222,0.7049751243781094,0.27112854834987304,1,0.5,0.05899983146599193,0.35715539947322217,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
0,0.986111111111111,0.9258706467661691,0.9193514885760443,0,1.0,0.07327850975919646,0.16564237635352652,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1
0,0.5138888888888888,0.8323383084577115,0.4069409185321948,1,0.75,0.060589105947136235,0.24256866925874832,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0
0,0.19444444444444442,0.7303482587064677,0.147957535195015,1,0.5,0.05586001980851767,0.37506584723441627,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
1,0.05555555555555555,0.7024875621890546,0.04080890837756751,1,0.5,0.047041027641886016,0.35539947322212473,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
0,0.6666666666666666,0.42139303482587065,0.3423090237710593,0,0.5,0.037268923596330106,0.1569798068481124,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1,0.041666666666666664,0.07014925373134329,0.006802446342026309,1,0.0,0.007386176055703954,0.6198419666374013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.1111111111111111,0.4701492537313433,0.06295291945534273,0,0.5,0.03855257760837161,0.1913959613696225,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0.013888888888888888,0.7681592039800995,0.00884491114701131,1,0.5,0.027761937633182274,0.40175592625109746,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
0,0.9305555555555555,0.01691542288557213,0.14919801523194093,0,0.125,0.007280248153764942,0.0816505706760316,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.18055555555555555,0.7248756218905472,0.12888299099930764,1,0.375,0.05181771018680892,0.5311676909569798,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
0,0.625,0.35721393034825866,0.26552042464804987,1,0.375,0.02971068863959329,0.20676031606672518,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0
